No.,Time,Source,Destination,Protocol,Length,Info
235,37.51629,142.250.4.188,192.168.1.10,TCP,54,5228  >  60194 [ACK] Seq=1 Ack=1 Win=1046 Len=0
236,37.516333,192.168.1.10,142.250.4.188,TCP,54,[TCP Dup ACK 16#1] 60194  >  5228 [ACK] Seq=1 Ack=662 Win=250 Len=0
237,37.553465,142.250.4.188,192.168.1.10,TCP,54,[TCP Dup ACK 14#1] 5228  >  60194 [ACK] Seq=662 Ack=1 Win=1046 Len=0
238,37.637143,192.168.1.10,192.168.1.1,NBNS,110,Refresh NB DESKTOP-AT8ECSU<00>
239,37.919598,192.168.1.10,239.255.102.18,IGMPv2,46,Membership Report group 239.255.102.18
240,38.062295,175.41.145.126,192.168.1.10,TLSv1.2,115,Application Data
241,38.077575,192.168.1.10,148.113.8.158,TCP,55,[TCP Keep-Alive] 56232  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1
242,38.105869,148.113.8.158,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  56232 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2
243,38.108575,192.168.1.10,175.41.145.126,TCP,54,51357  >  443 [ACK] Seq=159 Ack=62 Win=250 Len=0
244,38.195053,142.250.193.106,192.168.1.10,UDP,120,443  >  60001 Len=78
245,38.219672,192.168.1.10,142.250.193.106,UDP,75,60001  >  443 Len=33
246,38.40982,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
247,38.479201,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
248,38.681883,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
249,38.762703,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
250,38.897027,57.144.211.32,192.168.1.10,TLSv1.2,186,Application Data
251,38.946254,192.168.1.10,57.144.211.32,TCP,54,57397  >  443 [ACK] Seq=361 Ack=765 Win=251 Len=0
252,38.978498,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
253,39.030161,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
254,39.056722,192.168.1.10,57.144.211.32,TLSv1.2,128,Application Data
255,39.062218,57.144.211.32,192.168.1.10,TCP,54,443  >  57397 [ACK] Seq=765 Ack=435 Win=822 Len=0
256,39.139212,192.168.1.10,192.168.1.1,NBNS,110,Refresh NB DESKTOP-AT8ECSU<20>
257,39.219036,192.168.1.10,40.104.107.226,TCP,54,"56601  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1021 Len=0"
258,39.224951,40.104.107.226,192.168.1.10,TCP,54,"443  >  56601 [FIN, ACK] Seq=1 Ack=2 Win=250 Len=0"
259,39.225011,192.168.1.10,40.104.107.226,TCP,54,56601  >  443 [ACK] Seq=2 Ack=2 Win=1021 Len=0
260,39.234984,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
261,39.286512,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
262,39.487915,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
263,39.597898,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
264,39.619679,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
265,39.629522,192.168.1.10,104.16.80.73,TCP,55,55882  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1
266,39.629547,192.168.1.10,104.16.80.73,TCP,55,61447  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1
267,39.634583,104.16.80.73,192.168.1.10,TCP,66,443  >  55882 [ACK] Seq=1 Ack=2 Win=16 Len=0 SLE=1 SRE=2
268,39.634583,104.16.80.73,192.168.1.10,TCP,66,443  >  61447 [ACK] Seq=1 Ack=2 Win=18 Len=0 SLE=1 SRE=2
269,39.656593,142.250.193.106,192.168.1.10,UDP,68,443  >  60001 Len=26
270,39.868395,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
271,39.912618,142.250.193.106,192.168.1.10,UDP,68,443  >  60001 Len=26
272,40.270102,GXIndia_16:d6:60,AzureWaveTec_e3:43:db,ARP,42,Who has 192.168.1.10? Tell 192.168.1.1
273,40.27012,AzureWaveTec_e3:43:db,GXIndia_16:d6:60,ARP,42,192.168.1.10 is at 34:6f:24:e3:43:db
274,40.316685,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
275,40.358185,142.250.193.106,192.168.1.10,UDP,68,443  >  60001 Len=26
276,40.649572,192.168.1.10,192.168.1.1,NBNS,110,Refresh NB DESKTOP-AT8ECSU<20>
277,41.1613,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
278,41.221782,142.250.193.106,192.168.1.10,UDP,68,443  >  60001 Len=26
279,42.006257,192.168.1.10,142.251.43.100,QUIC,1292,"Initial, DCID=b49d3ff3cd611b35, PKN: 1, PADDING, PING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PADDING, PING, PADDING, CRYPTO, PADDING"
280,42.006366,192.168.1.10,142.251.43.100,QUIC,1292,"Initial, DCID=b49d3ff3cd611b35, PKN: 2, CRYPTO"
281,42.006448,192.168.1.10,142.251.43.100,QUIC,1292,"Initial, DCID=b49d3ff3cd611b35, PKN: 3, CRYPTO, PING, CRYPTO, PING, CRYPTO, PING, PING, PADDING, PING, PING, CRYPTO, PING, PADDING, PING"
282,42.006719,192.168.1.10,142.251.43.100,QUIC,124,"0-RTT, DCID=b49d3ff3cd611b35"
283,42.017203,192.168.1.10,104.18.39.21,TLSv1.2,144,Application Data
284,42.026466,104.18.39.21,192.168.1.10,TCP,54,443  >  64652 [ACK] Seq=49 Ack=147 Win=19 Len=0
285,42.066209,142.251.43.100,192.168.1.10,QUIC,82,"Initial, SCID=f49d3ff3cd611b35, PKN: 1, ACK"
286,42.066209,142.251.43.100,192.168.1.10,QUIC,82,"Initial, SCID=f49d3ff3cd611b35, PKN: 2, ACK"
287,42.066209,142.251.43.100,192.168.1.10,QUIC,1292,"Initial, SCID=f49d3ff3cd611b35, PKN: 3, ACK, PADDING"
288,42.066918,142.251.43.100,192.168.1.10,QUIC,1292,"Initial, SCID=f49d3ff3cd611b35, PKN: 4, ACK, PADDING"
289,42.125645,192.168.1.10,142.251.43.100,QUIC,1292,"Initial, DCID=f49d3ff3cd611b35, PKN: 6, PADDING, PING, PADDING"
290,42.133704,142.251.43.100,192.168.1.10,QUIC,1292,"Initial, SCID=f49d3ff3cd611b35, PKN: 5, CRYPTO, PADDING"
291,42.133704,142.251.43.100,192.168.1.10,QUIC,445,Protected Payload (KP0)
292,42.133704,142.251.43.100,192.168.1.10,QUIC,889,Protected Payload (KP0)
293,42.133704,142.251.43.100,192.168.1.10,QUIC,219,Protected Payload (KP0)
294,42.133704,142.251.43.100,192.168.1.10,QUIC,66,Protected Payload (KP0)
295,42.13547,192.168.1.10,142.251.43.100,QUIC,1292,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
296,42.135814,192.168.1.10,142.251.43.100,QUIC,73,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
297,42.156442,192.168.1.10,192.168.1.1,NBNS,110,Refresh NB DESKTOP-AT8ECSU<20>
298,42.171618,192.168.1.10,142.251.43.100,QUIC,74,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
299,42.171701,142.251.43.100,192.168.1.10,QUIC,1292,"Initial, SCID=f49d3ff3cd611b35, PKN: 11, ACK, CRYPTO, PADDING"
300,42.182137,142.251.43.100,192.168.1.10,QUIC,162,Protected Payload (KP0)
301,42.182137,142.251.43.100,192.168.1.10,QUIC,67,Protected Payload (KP0)
302,42.182665,192.168.1.10,142.251.43.100,QUIC,75,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
303,42.252717,104.18.39.21,192.168.1.10,TLSv1.2,134,Application Data
304,42.299292,192.168.1.10,104.18.39.21,TCP,54,64652  >  443 [ACK] Seq=147 Ack=129 Win=254 Len=0
305,42.395514,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
306,42.440456,142.251.43.100,192.168.1.10,QUIC,67,Protected Payload (KP0)
307,42.556229,192.168.1.10,175.41.145.126,TLSv1.2,133,Application Data
308,42.593729,175.41.145.126,192.168.1.10,TCP,54,443  >  51357 [ACK] Seq=62 Ack=238 Win=218 Len=0
309,42.647734,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
310,42.718242,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
311,42.837793,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
312,42.907051,142.250.193.106,192.168.1.10,UDP,69,443  >  60001 Len=27
313,42.930889,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
314,43.001109,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
315,43.212546,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
316,43.322463,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
317,43.337613,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
318,43.385645,142.251.43.100,192.168.1.10,QUIC,69,Protected Payload (KP0)
319,43.590183,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
320,43.634781,142.251.43.100,192.168.1.10,QUIC,69,Protected Payload (KP0)
321,43.669954,192.168.1.10,192.168.1.1,NBNS,110,Refresh NB WORKGROUP<00>
322,43.842148,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
323,43.886849,142.251.43.100,192.168.1.10,QUIC,69,Protected Payload (KP0)
324,44.294759,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
325,44.358152,142.251.43.100,192.168.1.10,QUIC,69,Protected Payload (KP0)
326,44.376312,192.168.1.10,52.123.128.14,TCP,66,61971  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
327,44.381945,52.123.128.14,192.168.1.10,TCP,66,"443  >  61971 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
328,44.382145,192.168.1.10,52.123.128.14,TCP,54,61971  >  443 [ACK] Seq=1 Ack=1 Win=262144 Len=0
329,44.392864,192.168.1.10,52.123.128.14,TLSv1.3,951,Client Hello (SNI=ecs.office.com)
330,44.399747,52.123.128.14,192.168.1.10,TCP,54,443  >  61971 [ACK] Seq=1 Ack=898 Win=4193792 Len=0
331,44.400973,52.123.128.14,192.168.1.10,TLSv1.3,342,"Server Hello, Change Cipher Spec, Application Data"
332,44.40108,192.168.1.10,52.123.128.14,TCP,54,61971  >  443 [ACK] Seq=898 Ack=289 Win=261632 Len=0
333,44.405356,192.168.1.10,52.123.128.14,TLSv1.3,134,"Change Cipher Spec, Application Data"
334,44.405889,192.168.1.10,52.123.128.14,TLSv1.3,688,Application Data
335,44.410727,52.123.128.14,192.168.1.10,TCP,54,443  >  61971 [ACK] Seq=289 Ack=978 Win=4193792 Len=0
336,44.411595,52.123.128.14,192.168.1.10,TCP,54,443  >  61971 [ACK] Seq=289 Ack=1612 Win=4194816 Len=0
337,44.5817,192.168.1.10,192.168.1.1,TCP,66,60876  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
338,44.582327,192.168.1.10,192.168.1.1,TCP,66,64972  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
339,44.584949,192.168.1.1,192.168.1.10,TCP,66,"53  >  60876 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
340,44.584949,192.168.1.1,192.168.1.10,TCP,66,"53  >  64972 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
341,44.585138,192.168.1.10,192.168.1.1,TCP,54,60876  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0
342,44.585172,192.168.1.10,192.168.1.1,TCP,54,64972  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0
343,44.585497,192.168.1.10,192.168.1.1,TCP,56,"64972  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 344]"
344,44.585604,192.168.1.10,192.168.1.1,DNS,87,Standard query 0xceed HTTPS ssl.gstatic.com
345,44.585827,192.168.1.10,192.168.1.1,TCP,56,"60876  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 346]"
346,44.585932,192.168.1.10,192.168.1.1,DNS,87,Standard query 0x4708 A ssl.gstatic.com
347,44.588969,192.168.1.1,192.168.1.10,TCP,54,53  >  64972 [ACK] Seq=1 Ack=3 Win=29216 Len=0
348,44.588969,192.168.1.1,192.168.1.10,TCP,54,53  >  64972 [ACK] Seq=1 Ack=36 Win=29216 Len=0
349,44.588969,192.168.1.1,192.168.1.10,TCP,54,53  >  60876 [ACK] Seq=1 Ack=3 Win=29216 Len=0
350,44.588969,192.168.1.1,192.168.1.10,TCP,54,53  >  60876 [ACK] Seq=1 Ack=36 Win=29216 Len=0
351,44.601807,192.168.1.1,192.168.1.10,TCP,55,"53  >  64972 [PSH, ACK] Seq=1 Ack=36 Win=29216 Len=1 [TCP PDU reassembled in 359]"
352,44.601807,192.168.1.1,192.168.1.10,TCP,55,"53  >  60876 [PSH, ACK] Seq=1 Ack=36 Win=29216 Len=1 [TCP PDU reassembled in 357]"
353,44.612718,52.123.128.14,192.168.1.10,TLSv1.3,927,Application Data
354,44.612816,192.168.1.10,52.123.128.14,TCP,54,61971  >  443 [ACK] Seq=1612 Ack=1162 Win=260864 Len=0
355,44.653953,192.168.1.10,192.168.1.1,TCP,54,60876  >  53 [ACK] Seq=36 Ack=2 Win=65280 Len=0
356,44.654003,192.168.1.10,192.168.1.1,TCP,54,64972  >  53 [ACK] Seq=36 Ack=2 Win=65280 Len=0
357,44.656168,192.168.1.1,192.168.1.10,DNS,104,Standard query response 0x4708 A ssl.gstatic.com A 142.250.193.3
358,44.656649,192.168.1.10,192.168.1.1,TCP,54,"60876  >  53 [FIN, ACK] Seq=36 Ack=52 Win=65280 Len=0"
359,44.657246,192.168.1.1,192.168.1.10,DNS,145,Standard query response 0xceed HTTPS ssl.gstatic.com SOA ns1.google.com
360,44.658533,192.168.1.10,192.168.1.1,TCP,54,"64972  >  53 [FIN, ACK] Seq=36 Ack=93 Win=65280 Len=0"
361,44.659102,192.168.1.1,192.168.1.10,TCP,54,"53  >  60876 [FIN, ACK] Seq=52 Ack=37 Win=29216 Len=0"
362,44.659167,192.168.1.10,192.168.1.1,TCP,54,60876  >  53 [ACK] Seq=37 Ack=53 Win=65280 Len=0
363,44.660121,192.168.1.10,142.250.193.3,QUIC,1292,"Initial, DCID=fd1a90322469db1c, PKN: 1, CRYPTO, PING, PING, PING, CRYPTO, CRYPTO, PING"
364,44.660262,192.168.1.10,142.250.193.3,QUIC,1292,"Initial, DCID=fd1a90322469db1c, PKN: 2, CRYPTO, CRYPTO"
365,44.66069,192.168.1.10,142.250.193.3,QUIC,124,"0-RTT, DCID=fd1a90322469db1c"
366,44.661068,192.168.1.1,192.168.1.10,TCP,54,"53  >  64972 [FIN, ACK] Seq=93 Ack=37 Win=29216 Len=0"
367,44.661129,192.168.1.10,192.168.1.1,TCP,54,64972  >  53 [ACK] Seq=37 Ack=94 Win=65280 Len=0
368,44.661639,192.168.1.10,142.250.193.3,QUIC,773,"0-RTT, DCID=fd1a90322469db1c"
369,44.702832,192.168.1.10,192.168.1.1,TCP,66,54348  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
370,44.703136,142.250.193.3,192.168.1.10,QUIC,82,"Initial, SCID=fd1a90322469db1c, PKN: 1, ACK"
371,44.703348,192.168.1.10,192.168.1.1,TCP,66,53582  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
372,44.703465,142.250.193.3,192.168.1.10,QUIC,1292,"Initial, SCID=fd1a90322469db1c, PKN: 2, ACK, PADDING"
373,44.704423,192.168.1.1,192.168.1.10,TCP,66,"53  >  54348 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
374,44.704564,192.168.1.10,192.168.1.1,TCP,54,54348  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0
375,44.704997,192.168.1.10,192.168.1.1,TCP,56,"54348  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 377]"
376,44.705104,192.168.1.1,192.168.1.10,TCP,66,"53  >  53582 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
377,44.705112,192.168.1.10,192.168.1.1,DNS,83,Standard query 0x7413 A chatgpt.com
378,44.70524,192.168.1.10,192.168.1.1,TCP,54,53582  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0
379,44.705693,192.168.1.10,172.64.155.209,TLSv1.2,1454,Ignored Unknown Record
380,44.705693,192.168.1.10,172.64.155.209,TLSv1.2,1454,Ignored Unknown Record
381,44.705693,192.168.1.10,172.64.155.209,TLSv1.2,1454,Ignored Unknown Record
382,44.705693,192.168.1.10,172.64.155.209,TLSv1.2,1454,Ignored Unknown Record
383,44.705693,192.168.1.10,172.64.155.209,TLSv1.2,1454,Ignored Unknown Record
384,44.705693,192.168.1.10,172.64.155.209,TLSv1.2,410,Ignored Unknown Record
385,44.705979,192.168.1.10,172.64.155.209,TLSv1.2,93,Application Data
386,44.706062,192.168.1.10,172.64.155.209,TLSv1.2,439,Application Data
387,44.706243,192.168.1.10,192.168.1.1,TCP,56,"53582  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 388]"
388,44.706353,192.168.1.10,192.168.1.1,DNS,83,Standard query 0x6f89 HTTPS chatgpt.com
389,44.710872,192.168.1.1,192.168.1.10,TCP,54,53  >  54348 [ACK] Seq=1 Ack=3 Win=29216 Len=0
390,44.710872,192.168.1.1,192.168.1.10,TCP,54,53  >  54348 [ACK] Seq=1 Ack=32 Win=29216 Len=0
391,44.710872,192.168.1.1,192.168.1.10,TCP,54,53  >  53582 [ACK] Seq=1 Ack=3 Win=29216 Len=0
392,44.710872,192.168.1.1,192.168.1.10,TCP,54,53  >  53582 [ACK] Seq=1 Ack=32 Win=29216 Len=0
393,44.712145,172.64.155.209,192.168.1.10,TCP,54,443  >  61274 [ACK] Seq=1 Ack=1402 Win=92 Len=0
394,44.713996,192.168.1.10,172.64.155.209,TCP,1454,61274  >  443 [ACK] Seq=7782 Ack=1 Win=252 Len=1400 [TCP PDU reassembled in 399]
395,44.713996,192.168.1.10,172.64.155.209,TCP,1454,61274  >  443 [ACK] Seq=9182 Ack=1 Win=252 Len=1400 [TCP PDU reassembled in 399]
396,44.713996,192.168.1.10,172.64.155.209,TCP,1454,61274  >  443 [ACK] Seq=10582 Ack=1 Win=252 Len=1400 [TCP PDU reassembled in 399]
397,44.713996,192.168.1.10,172.64.155.209,TCP,1454,61274  >  443 [ACK] Seq=11982 Ack=1 Win=252 Len=1400 [TCP PDU reassembled in 399]
398,44.713996,192.168.1.10,172.64.155.209,TCP,1454,61274  >  443 [ACK] Seq=13382 Ack=1 Win=252 Len=1400 [TCP PDU reassembled in 399]
399,44.713996,192.168.1.10,172.64.155.209,TLSv1.2,161,Application Data
400,44.714377,192.168.1.10,172.64.155.209,TLSv1.2,680,Application Data
401,44.714622,172.64.155.209,192.168.1.10,TCP,54,443  >  61274 [ACK] Seq=1 Ack=2802 Win=92 Len=0
402,44.714622,172.64.155.209,192.168.1.10,TCP,54,443  >  61274 [ACK] Seq=1 Ack=5602 Win=93 Len=0
403,44.714622,172.64.155.209,192.168.1.10,TCP,54,443  >  61274 [ACK] Seq=1 Ack=7002 Win=93 Len=0
404,44.714622,172.64.155.209,192.168.1.10,TCP,66,[TCP Dup ACK 403#1] 443  >  61274 [ACK] Seq=1 Ack=7002 Win=94 Len=0 SLE=7358 SRE=7397
405,44.714622,172.64.155.209,192.168.1.10,TCP,54,443  >  61274 [ACK] Seq=1 Ack=7397 Win=94 Len=0
406,44.714622,172.64.155.209,192.168.1.10,TCP,54,443  >  61274 [ACK] Seq=1 Ack=7782 Win=94 Len=0
407,44.714622,172.64.155.209,192.168.1.10,TLSv1.2,93,Application Data
408,44.720998,172.64.155.209,192.168.1.10,TCP,54,443  >  61274 [ACK] Seq=40 Ack=10582 Win=95 Len=0
409,44.720998,172.64.155.209,192.168.1.10,TCP,54,443  >  61274 [ACK] Seq=40 Ack=14782 Win=96 Len=0
410,44.722513,172.64.155.209,192.168.1.10,TCP,54,443  >  61274 [ACK] Seq=40 Ack=15515 Win=97 Len=0
411,44.722513,192.168.1.1,192.168.1.10,TCP,55,"53  >  54348 [PSH, ACK] Seq=1 Ack=32 Win=29216 Len=1 [TCP PDU reassembled in 415]"
412,44.762491,192.168.1.10,172.64.155.209,TCP,54,61274  >  443 [ACK] Seq=15515 Ack=40 Win=252 Len=0
413,44.762549,192.168.1.10,192.168.1.1,TCP,54,54348  >  53 [ACK] Seq=32 Ack=2 Win=65280 Len=0
414,44.762914,192.168.1.10,142.250.193.3,QUIC,1292,"Initial, DCID=fd1a90322469db1c, PKN: 6, PADDING, PING, PADDING"
415,44.76473,192.168.1.1,192.168.1.10,DNS,116,Standard query response 0x7413 A chatgpt.com A 104.18.32.47 A 172.64.155.209
416,44.765269,192.168.1.10,192.168.1.1,TCP,54,"54348  >  53 [FIN, ACK] Seq=32 Ack=64 Win=65280 Len=0"
417,44.767478,192.168.1.1,192.168.1.10,TCP,54,"53  >  54348 [FIN, ACK] Seq=64 Ack=33 Win=29216 Len=0"
418,44.767544,192.168.1.10,192.168.1.1,TCP,54,54348  >  53 [ACK] Seq=33 Ack=65 Win=65280 Len=0
419,44.769765,142.250.193.3,192.168.1.10,QUIC,1292,"Initial, SCID=fd1a90322469db1c, PKN: 3, CRYPTO, PADDING"
420,44.769765,142.250.193.3,192.168.1.10,QUIC,339,Protected Payload (KP0)
421,44.769765,142.250.193.3,192.168.1.10,QUIC,986,Protected Payload (KP0)
422,44.769765,142.250.193.3,192.168.1.10,QUIC,67,Protected Payload (KP0)
423,44.769765,142.250.193.3,192.168.1.10,QUIC,64,Protected Payload (KP0)
424,44.771407,192.168.1.10,142.250.193.3,QUIC,1292,"Handshake, DCID=fd1a90322469db1c"
425,44.771795,192.168.1.10,142.250.193.3,QUIC,73,"Protected Payload (KP0), DCID=fd1a90322469db1c"
426,44.779047,192.168.1.10,192.168.1.1,TCP,54,"53582  >  53 [FIN, ACK] Seq=32 Ack=1 Win=65280 Len=0"
427,44.804377,142.250.193.3,192.168.1.10,QUIC,1292,"Initial, SCID=fd1a90322469db1c, PKN: 9, ACK, CRYPTO, PADDING"
428,44.804929,192.168.1.10,142.250.193.3,QUIC,74,"Protected Payload (KP0), DCID=fd1a90322469db1c"
429,44.81086,172.64.155.209,192.168.1.10,TLSv1.2,354,Application Data
430,44.81086,172.64.155.209,192.168.1.10,TLSv1.2,362,Application Data
431,44.81086,172.64.155.209,192.168.1.10,TLSv1.2,85,Application Data
432,44.81094,192.168.1.10,172.64.155.209,TCP,54,61274  >  443 [ACK] Seq=15515 Ack=679 Win=255 Len=0
433,44.812817,192.168.1.1,192.168.1.10,TCP,54,53  >  53582 [ACK] Seq=1 Ack=33 Win=29216 Len=0
434,44.813257,142.250.193.3,192.168.1.10,QUIC,162,Protected Payload (KP0)
435,44.813474,192.168.1.10,172.64.155.209,TLSv1.2,89,Application Data
436,44.8138,192.168.1.10,142.250.193.3,QUIC,75,"Protected Payload (KP0), DCID=fd1a90322469db1c"
437,44.842868,142.250.193.3,192.168.1.10,QUIC,574,Protected Payload (KP0)
438,44.842868,142.250.193.3,192.168.1.10,QUIC,64,Protected Payload (KP0)
439,44.843615,192.168.1.10,142.250.193.3,QUIC,79,"Protected Payload (KP0), DCID=fd1a90322469db1c"
440,44.843858,192.168.1.10,142.250.193.3,QUIC,75,"Protected Payload (KP0), DCID=fd1a90322469db1c"
441,44.859763,172.64.155.209,192.168.1.10,TCP,54,443  >  61274 [ACK] Seq=679 Ack=15550 Win=97 Len=0
442,44.883266,142.250.193.3,192.168.1.10,QUIC,65,Protected Payload (KP0)
443,44.937122,172.64.155.209,192.168.1.10,TLSv1.2,602,Application Data
444,44.937122,172.64.155.209,192.168.1.10,TCP,11670,443  >  61274 [ACK] Seq=1227 Ack=15550 Win=97 Len=11616 [TCP PDU reassembled in 445]
445,44.937122,172.64.155.209,192.168.1.10,TLSv1.2,94,Application Data
446,44.937122,172.64.155.209,192.168.1.10,TLSv1.2,85,Application Data
447,44.937277,192.168.1.10,172.64.155.209,TCP,54,61274  >  443 [ACK] Seq=15550 Ack=12914 Win=255 Len=0
448,45.159404,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
449,45.183591,192.168.1.10,192.168.1.1,NBNS,110,Refresh NB WORKGROUP<00>
450,45.230176,142.251.43.100,192.168.1.10,QUIC,70,Protected Payload (KP0)
451,45.369683,192.168.1.10,4.213.25.242,TCP,55,56234  >  443 [ACK] Seq=1 Ack=1 Win=253 Len=1
452,45.401715,4.213.25.242,192.168.1.10,TCP,66,443  >  56234 [ACK] Seq=1 Ack=2 Win=8093 Len=0 SLE=1 SRE=2
453,45.54954,192.168.1.10,57.144.211.32,TLSv1.2,123,Application Data
454,45.570335,57.144.211.32,192.168.1.10,TCP,54,443  >  57397 [ACK] Seq=765 Ack=504 Win=822 Len=0
455,45.906862,57.144.211.32,192.168.1.10,TLSv1.2,125,Application Data
456,45.953981,192.168.1.10,57.144.211.32,TCP,54,57397  >  443 [ACK] Seq=504 Ack=836 Win=250 Len=0
457,46.123104,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
458,46.192158,142.250.193.106,192.168.1.10,UDP,69,443  >  60001 Len=27
459,46.68457,192.168.1.10,192.168.1.1,NBNS,110,Refresh NB WORKGROUP<00>
460,46.847143,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
461,46.956726,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
462,46.977847,142.251.43.100,192.168.1.10,QUIC,70,Protected Payload (KP0)
463,47.022719,142.251.43.100,192.168.1.10,QUIC,71,Protected Payload (KP0)
464,47.748964,192.168.1.1,192.168.1.10,TCP,55,"53  >  53582 [PSH, ACK] Seq=1 Ack=33 Win=29216 Len=1 [TCP PDU reassembled in 465]"
465,47.748964,192.168.1.1,192.168.1.10,DNS,145,Standard query response 0x6f89 HTTPS chatgpt.com SOA hassan.ns.cloudflare.com
466,47.748964,192.168.1.1,192.168.1.10,TCP,145,"[TCP Retransmission] 53  >  53582 [FIN, PSH, ACK] Seq=2 Ack=33 Win=29216 Len=91 [TCP PDU reassembled in 465]"
467,47.749044,192.168.1.10,192.168.1.1,TCP,54,"53582  >  53 [RST, ACK] Seq=33 Ack=2 Win=0 Len=0"
468,47.88717,192.168.1.10,4.213.25.242,TCP,55,60870  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1 [TCP PDU reassembled in 6200]
469,47.910104,4.213.25.242,192.168.1.10,TCP,66,443  >  60870 [ACK] Seq=1 Ack=2 Win=7311 Len=0 SLE=1 SRE=2
